song_id,artist_name,genre,orientation,line_idx,line_text,line_words,match_start_s,match_end_s,window_start_s,window_end_s,position_pct,total_duration_s,lmc,match_confidence
JC_01,J. Cole,hip-hop,narrative,10,"Don't save her, she don't wanna be saved",8,48.07,50.452,43.07,55.452,16.805,293.14,0.408032,0.875
JC_01,J. Cole,hip-hop,narrative,11,"Don't save her, she don't wanna be saved",8,50.472,52.813,45.472,57.813,17.617,293.14,0.386315,0.875
JC_01,J. Cole,hip-hop,narrative,12,"Don't save her, she don't wanna be saved",8,52.853,55.254,47.853,60.254,18.439,293.14,0.325162,0.875
JC_01,J. Cole,hip-hop,narrative,13,"Don't save her, she don't wanna be saved",8,55.274,57.736,50.274,62.736,19.276,293.14,0.351774,0.875
JC_01,J. Cole,hip-hop,narrative,14,"No role models, and I'm here right now",8,58.096,60.077,53.096,65.077,20.156,293.14,0.374252,0.875
JC_01,J. Cole,hip-hop,narrative,15,No role models to speak of,6,60.557,61.878,55.557,66.878,20.883,293.14,0.335564,0.833
JC_01,J. Cole,hip-hop,narrative,16,"Searchin' through my memory, my memory, I couldn't find one",10,62.418,64.78,57.418,69.78,21.696,293.14,0.228521,0.9
JC_01,J. Cole,hip-hop,narrative,17,"Last night, I was gettin' my feet rubbed by the baddest bitch",12,65.02,67.922,60.02,72.922,22.675,293.14,0.213399,0.833
JC_01,J. Cole,hip-hop,narrative,18,"Not Trina, but I swear to God, this bitch'll make you call your girl up",15,68.163,70.505,63.163,75.505,23.652,293.14,0.38199,0.4
JC_01,J. Cole,hip-hop,narrative,19,"And tell her, ""Hey, what's good?",6,70.705,71.465,65.705,76.465,24.249,293.14,0.387188,0.667
JC_01,J. Cole,hip-hop,narrative,20,"Sorry, I'm never comin' home, I'ma stay for good""",9,71.966,74.087,66.966,79.087,24.912,293.14,0.448214,0.667
JC_01,J. Cole,hip-hop,narrative,21,Then hang the phone up and proceed to lay the wood,11,74.368,76.829,69.368,81.829,25.789,293.14,0.233459,0.636
JC_01,J. Cole,hip-hop,narrative,30,One time for my L.A. sisters,6,188.087,190.188,183.087,195.188,64.521,293.14,0.327925,0.333
JC_01,J. Cole,hip-hop,narrative,34,"Don't save her, she don't wanna be saved",8,235.236,237.618,230.236,242.618,80.653,293.14,0.353282,1.0
JC_01,J. Cole,hip-hop,narrative,35,"Don't save her, she don't wanna be saved",8,237.638,239.979,232.638,244.979,81.466,293.14,0.341091,1.0
JC_02,J. Cole,hip-hop,narrative,2,No such thing,3,33.063,33.484,28.063,38.484,15.732,211.497,0.150578,0.333
JC_02,J. Cole,hip-hop,narrative,11,"'Cause it's beauty in the struggle, nigga (Beauty, beauty)",9,59.238,69.848,54.238,74.848,30.517,211.497,0.115431,0.556
JC_03,J. Cole,hip-hop,narrative,0,Got me up all night,5,7.598,8.939,2.598,13.939,3.43,241.08,0.282322,1.0
JC_03,J. Cole,hip-hop,narrative,1,All I'm singin' is love songs,6,9.94,11.862,4.94,16.862,4.522,241.08,0.388269,0.667
JC_03,J. Cole,hip-hop,narrative,2,She got me up all night,6,11.902,13.744,6.902,18.744,5.319,241.08,0.22703,1.0
JC_03,J. Cole,hip-hop,narrative,3,Constant drinkin' and love songs,5,19.969,21.49,14.969,26.49,8.599,241.08,0.370876,0.4
JC_03,J. Cole,hip-hop,narrative,4,She got me up all night,6,21.53,23.332,16.53,28.332,9.304,241.08,0.208232,1.0
JC_03,J. Cole,hip-hop,narrative,5,Down-and-out with these love songs,5,24.793,26.254,19.793,31.254,10.587,241.08,0.334448,0.8
JC_03,J. Cole,hip-hop,narrative,6,She got me up all night,6,26.295,28.156,21.295,33.156,11.293,241.08,0.160532,1.0
JC_03,J. Cole,hip-hop,narrative,8,She got me up all night (Yeah),7,31.079,39.281,26.079,44.281,14.593,241.08,0.287065,0.857
JC_03,J. Cole,hip-hop,narrative,12,She got me up all night (Yeah),7,133.26,134.441,128.26,139.441,55.521,241.08,0.370716,0.429
JC_04,J. Cole,hip-hop,narrative,0,"You good, T-Minus?",3,22.27,22.69,17.27,27.69,10.527,213.554,0.258265,0.333
JC_05,J. Cole,hip-hop,narrative,0,Life can bring much pain,5,2.085,4.106,0.0,9.106,1.428,216.747,0.122622,1.0
JC_05,J. Cole,hip-hop,narrative,1,There are many ways to deal with this pain,9,5.967,10.77,0.967,15.77,3.861,216.747,0.148881,1.0
JC_05,J. Cole,hip-hop,narrative,3,Heal my soul,3,63.988,64.608,58.988,69.608,29.665,216.747,0.222764,0.333
JC_05,J. Cole,hip-hop,narrative,4,Fulfill my high,3,72.753,73.233,67.753,78.233,33.677,216.747,0.132874,0.333
JC_05,J. Cole,hip-hop,narrative,5,"Cross my heart (Count, count, count, count it)",8,81.537,82.757,76.537,87.757,37.9,216.747,0.404066,0.375
JC_05,J. Cole,hip-hop,narrative,6,"And hope to die (Count, count, count, count it)",9,82.817,84.917,77.817,89.917,38.694,216.747,0.333083,0.333
JC_05,J. Cole,hip-hop,narrative,7,"With my slice (Count, count, count, count it)",8,85.017,86.438,80.017,91.438,39.552,216.747,0.264966,0.375
JC_05,J. Cole,hip-hop,narrative,9,"Count it up, count it up, count it up, count it",11,87.638,90.119,82.638,95.119,41.006,216.747,0.223619,1.0
JC_05,J. Cole,hip-hop,narrative,10,"Count it up, count it up, count it up, count it",11,90.559,91.599,85.559,96.599,42.021,216.747,0.238076,1.0
JC_05,J. Cole,hip-hop,narrative,11,"Count it up, count it up, count it up, count it",11,91.699,93.319,86.699,98.319,42.681,216.747,0.248451,1.0
JC_05,J. Cole,hip-hop,narrative,12,"Count it up, count it up, count it up, count it",11,93.519,95.98,88.519,100.98,43.714,216.747,0.241416,1.0
JC_05,J. Cole,hip-hop,narrative,13,"Count it up, count it up, count it up, count it",11,96.42,98.16,91.42,103.16,44.887,216.747,0.262514,1.0
JC_05,J. Cole,hip-hop,narrative,14,"Count it up, count it up, count it up, count it",11,98.62,100.341,93.62,105.341,45.897,216.747,0.254065,1.0
JC_05,J. Cole,hip-hop,narrative,17,I blow the residual,4,150.891,151.651,145.891,156.651,69.792,216.747,0.23212,0.25
JC_05,J. Cole,hip-hop,narrative,19,Pardon the visual,3,163.294,163.694,158.294,168.694,75.431,216.747,0.299035,0.333
JC_05,J. Cole,hip-hop,narrative,23,Without it I'm miserable,4,177.8,178.9,172.8,183.9,82.285,216.747,0.439466,0.25
JC_06,J. Cole,hip-hop,narrative,0,"Oh, right, oh",3,6.021,6.381,1.021,11.381,2.116,293.027,0.301244,0.667
JC_06,J. Cole,hip-hop,narrative,3,I got my wings to carry me,7,32.84,36.164,27.84,41.164,11.774,293.027,0.266636,0.429
JC_06,J. Cole,hip-hop,narrative,4,"I don't know freedom, uh",5,40.089,41.972,35.089,46.972,14.002,293.027,0.42109,0.6
JC_06,J. Cole,hip-hop,narrative,5,I want my dreams to rescue me,7,61.515,63.456,56.515,68.456,21.324,293.027,0.295832,0.286
JC_06,J. Cole,hip-hop,narrative,7,I ask the Lord to follow me,7,76.26,77.681,71.26,82.681,26.267,293.027,0.229622,0.286
JC_06,J. Cole,hip-hop,narrative,9,I don't know why you call on me,8,101.076,104.919,96.076,109.919,35.15,293.027,0.21887,0.25
JC_06,J. Cole,hip-hop,narrative,12,This is my canvas,4,129.505,131.345,124.505,136.345,44.51,293.027,0.043818,0.25
JC_07,J. Cole,hip-hop,narrative,0,"She my number one, I don't need nothing on the side",11,0.151,3.633,0.0,8.633,0.944,200.342,0.350781,0.909
JC_07,J. Cole,hip-hop,narrative,1,Said that I was done for good and don't want no more lies,13,4.353,7.834,0.0,12.834,3.042,200.342,0.479415,0.846
JC_07,J. Cole,hip-hop,narrative,2,"But my phone be blowing up, temptations on my line",10,8.475,11.936,3.475,16.936,5.094,200.342,0.273338,1.0
JC_07,J. Cole,hip-hop,narrative,3,I stare at the screen a while before I press decline,11,12.716,16.078,7.716,21.078,7.186,200.342,0.35325,1.0
JC_07,J. Cole,hip-hop,narrative,4,But she plants a seed and it still lingers in my mind,12,16.738,20.72,11.738,25.72,9.349,200.342,0.308235,1.0
JC_07,J. Cole,hip-hop,narrative,5,Told myself I'm strong enough to shake it and I'm trying,11,20.8,24.441,15.8,29.441,11.291,200.342,0.261265,1.0
JC_07,J. Cole,hip-hop,narrative,6,"But I'm only human, I know loving you's a crime",10,25.102,27.983,20.102,32.983,13.249,200.342,0.360376,0.6
JC_07,J. Cole,hip-hop,narrative,7,If I take this cookie now one day I'll do the time,12,29.294,32.618,24.294,37.618,15.452,200.342,0.337927,1.0
JC_07,J. Cole,hip-hop,narrative,9,I got the earth in a blunt (smoke),8,62.561,64.462,57.561,69.462,31.702,200.342,0.40394,0.25
JC_07,J. Cole,hip-hop,narrative,10,I get the skirt when I want (skrrt!),8,73.448,74.949,68.448,79.949,37.036,200.342,0.427034,0.25
JC_07,J. Cole,hip-hop,narrative,11,I get to skrrt when I want (skrrt!),8,103.578,105.718,98.578,110.718,52.235,200.342,0.432632,0.625
JC_07,J. Cole,hip-hop,narrative,12,Due to the money aroma (somebody),6,107.659,109.34,102.659,114.34,54.157,200.342,0.443629,0.667
JC_07,J. Cole,hip-hop,narrative,13,My girl she got a diploma (smoke),7,110.42,112.861,105.42,117.861,55.725,200.342,0.474282,0.286
JC_07,J. Cole,hip-hop,narrative,14,She got wife written all over,6,113.861,115.442,108.861,120.442,57.228,200.342,0.181187,0.333
JC_08,J. Cole,hip-hop,narrative,0,"Let me take y'all back, man",6,5.309,12.956,0.309,17.956,3.798,240.427,0.269726,1.0
JC_08,J. Cole,hip-hop,narrative,1,As I do so well,5,15.919,16.98,10.919,21.98,6.842,240.427,0.193378,1.0
JC_08,J. Cole,hip-hop,narrative,10,"I was a youngin, straight crushin', tryna play the shit cool",11,129.492,131.492,124.492,136.492,54.275,240.427,0.15073,0.273
JC_09,J. Cole,hip-hop,narrative,3,"The real is back, the ville is back",8,57.976,59.956,52.976,64.956,24.296,242.698,0.280704,0.25
JC_09,J. Cole,hip-hop,narrative,8,"In terms of the greatest, I proved that already",9,121.629,123.49,116.629,128.49,50.499,242.698,0.237182,0.333
JC_10,J. Cole,hip-hop,narrative,23,Prod. by Terrace Martin,4,104.196,106.718,99.196,111.718,37.683,279.855,0.285672,0.25
JC_10,J. Cole,hip-hop,narrative,32,9.  Wander With Me,4,119.912,120.853,114.912,125.853,43.016,279.855,0.107808,0.25
JC_11,J. Cole,hip-hop,narrative,9,"Let me see you get high, then go low",9,116.091,119.856,111.091,124.856,50.108,235.439,0.369092,0.333
JC_11,J. Cole,hip-hop,narrative,10,"Now, girl, won't you drop that thing down to the floor?",11,120.377,122.78,115.377,127.78,51.639,235.439,0.372596,0.545
JC_11,J. Cole,hip-hop,narrative,11,"I’m here for one night, how far will you go?",10,123.021,125.024,118.021,130.024,52.677,235.439,0.318164,0.4
JC_12,J. Cole,hip-hop,narrative,0,"I see the, I see the—",6,29.148,30.61,24.148,35.61,23.349,127.965,0.375502,1.0
JC_12,J. Cole,hip-hop,narrative,1,"I see the, I see the—",6,80.407,114.354,75.407,119.354,76.099,127.965,0.391944,0.667
JC_13,J. Cole,hip-hop,narrative,3,You wanna know just where I'm at?,7,58.033,59.954,53.033,64.954,19.588,301.174,0.340894,1.0
JC_13,J. Cole,hip-hop,narrative,4,"Well, let me tell you 'bout it",7,59.974,61.555,54.974,66.555,20.176,301.174,0.311851,0.857
JC_13,J. Cole,hip-hop,narrative,5,I put my city on the map,7,61.955,63.717,56.955,68.717,20.864,301.174,0.315196,1.0
JC_13,J. Cole,hip-hop,narrative,6,But let me tell you 'bout it,7,63.737,65.318,58.737,70.318,21.425,301.174,0.36889,0.857
JC_13,J. Cole,hip-hop,narrative,7,They tryna say I can't come back,7,65.838,67.519,60.838,72.519,22.139,301.174,0.350395,0.714
JC_13,J. Cole,hip-hop,narrative,8,"Ayy, let me tell you 'bout it",7,67.539,69.08,62.539,74.08,22.681,301.174,0.336405,0.714
JC_13,J. Cole,hip-hop,narrative,9,"Man, fuck them niggas, I come back",7,69.34,71.261,64.34,76.261,23.342,301.174,0.367617,1.0
JC_13,J. Cole,hip-hop,narrative,10,"Ayy, let me tell you 'bout it",7,71.281,72.822,66.281,77.822,23.924,301.174,0.32608,0.714
JC_13,J. Cole,hip-hop,narrative,11,I wanna tell you 'bout it:,6,73.162,74.703,68.162,79.703,24.548,301.174,0.413937,0.833
JC_13,J. Cole,hip-hop,narrative,12,"Heads up, e'rybody run",4,75.004,76.505,70.004,81.505,25.153,301.174,0.267269,0.75
JC_13,J. Cole,hip-hop,narrative,13,Cole outside and he say he got a gun,9,76.745,78.326,71.745,83.326,25.744,301.174,0.315815,0.667
JC_13,J. Cole,hip-hop,narrative,14,"Niggas like, ""Man, that's what e'rybody said"" (Uh-huh)",8,78.546,80.447,73.546,85.447,26.395,301.174,0.399967,0.625
JC_13,J. Cole,hip-hop,narrative,16,"E'rybody scared of the nigga, aware that the nigga is better (Better)",12,82.088,85.03,77.088,90.03,27.744,301.174,0.251688,0.333
JC_13,J. Cole,hip-hop,narrative,24,The best-kept secret,3,193.649,194.289,188.649,199.289,64.404,301.174,0.282526,0.333
JC_13,J. Cole,hip-hop,narrative,28,"I said, to the window, to the wall (To the wall)",11,273.522,275.104,268.522,280.104,91.081,301.174,0.225661,0.273
JC_13,J. Cole,hip-hop,narrative,30,Got bitches all on my mind (My mind),8,281.008,282.409,276.008,287.409,93.537,301.174,0.259835,0.25
JC_14,J. Cole,hip-hop,narrative,0,"She knows, ayy",3,8.883,9.646,3.883,14.646,3.101,298.771,0.124744,0.667
JC_14,J. Cole,hip-hop,narrative,1,Bad things happen to the people you love,8,60.896,63.437,55.896,68.437,20.807,298.771,0.510996,0.25
JC_14,J. Cole,hip-hop,narrative,7,"(Oh, I, I, I)",4,116.001,117.889,111.001,122.889,39.142,298.771,0.252773,0.25
JC_14,J. Cole,hip-hop,narrative,10,"(Oh, I, I, I)",4,134.08,136.081,129.08,141.081,45.212,298.771,0.274796,0.25
JC_14,J. Cole,hip-hop,narrative,15,What you want?,3,193.217,194.398,188.217,199.398,64.868,298.771,0.256447,0.333
JC_15,J. Cole,hip-hop,narrative,0,"Me and my bitch, took a little trip",8,13.401,16.884,8.401,21.884,7.418,204.138,0.22863,0.25
JC_15,J. Cole,hip-hop,narrative,1,"Down to the garden, took a little dip (",9,18.305,20.927,13.305,25.927,9.609,204.138,0.186865,0.375
JC_15,J. Cole,hip-hop,narrative,2,"Apple juice falling from her lips, took a little sip",10,21.928,27.333,16.928,32.333,12.066,204.138,0.265874,0.3
JC_15,J. Cole,hip-hop,narrative,3,"Lil' sip, took a lil' sip",6,27.573,29.055,22.573,34.055,13.87,204.138,0.298871,0.5
DR_01,Drake,hip-hop,narrative,11,"I hold back, sometimes, I won't, yeah",7,141.179,142.819,136.179,147.819,71.366,198.973,0.208749,0.286
DR_02,Drake,hip-hop,narrative,0,You used to call me on my,7,12.773,14.254,7.773,19.254,5.055,267.343,0.372141,0.857
DR_02,Drake,hip-hop,narrative,1,"You used to, you used to",6,67.256,70.207,62.256,75.207,25.709,267.343,0.407084,0.333
DR_02,Drake,hip-hop,narrative,2,You used to call me on my cell phone,9,74.811,79.135,69.811,84.135,28.792,267.343,0.204319,0.667
DR_02,Drake,hip-hop,narrative,3,Late-night when you need my love,6,81.256,84.038,76.256,89.038,30.914,267.343,0.145518,0.833
DR_02,Drake,hip-hop,narrative,4,Call me on my cell phone,6,127.196,128.958,122.196,133.958,47.907,267.343,0.255685,1.0
DR_02,Drake,hip-hop,narrative,5,Late-night when you need my love,6,131.041,133.825,126.041,138.825,49.537,267.343,0.04167,0.833
DR_02,Drake,hip-hop,narrative,6,And I know when that hotline bling,7,141.295,143.038,136.295,148.038,53.178,267.343,0.183273,0.429
DR_02,Drake,hip-hop,narrative,8,I know when that hotline bling,6,198.439,199.9,193.439,204.9,74.5,267.343,0.160582,0.333
DR_03,Drake,hip-hop,narrative,0,"Baby, I like your style",5,49.814,53.837,44.814,58.837,29.739,174.266,0.143231,0.6
DR_03,Drake,hip-hop,narrative,2,You know that I don't play,6,66.509,68.39,61.509,73.39,38.705,174.266,0.271725,0.333
DR_03,Drake,hip-hop,narrative,7,"I pray, I pray",4,146.167,146.848,141.167,151.848,84.071,174.266,0.192798,0.5
DR_04,Drake,hip-hop,narrative,0,"Hold on, hold on, fuck that",6,36.541,43.247,31.541,48.247,13.345,298.941,0.039597,0.667
DR_04,Drake,hip-hop,narrative,1,Fuck that shit,3,100.345,101.326,95.345,106.326,33.731,298.941,0.292221,0.333
DR_04,Drake,hip-hop,narrative,3,Fuck that shit,3,181.673,182.733,176.673,187.733,60.95,298.941,0.234173,0.333
DR_04,Drake,hip-hop,narrative,8,Seein' you got ritualistic,4,217.517,220.199,212.517,225.199,73.211,298.941,0.244052,0.25
DR_05,Drake,hip-hop,narrative,0,Zombie on the track,4,42.823,43.803,37.823,48.803,24.891,174.01,0.134158,0.5
DR_05,Drake,hip-hop,narrative,1,"Started from the bottom, now we're here",7,66.778,68.379,61.778,73.379,38.836,174.01,0.268272,0.857
DR_05,Drake,hip-hop,narrative,2,"Started from the bottom, now my whole team fuckin' here",10,101.807,105.55,96.807,110.55,59.582,174.01,0.430164,0.9
DR_05,Drake,hip-hop,narrative,3,"Started from the bottom, now we're here",7,133.519,135.1,128.519,140.1,77.185,174.01,0.282422,0.857
DR_05,Drake,hip-hop,narrative,4,"Started from the bottom, now the whole team here, nigga",10,141.843,144.565,136.843,149.565,82.296,174.01,0.338107,0.9
DR_05,Drake,hip-hop,narrative,5,"Started from the bottom, now we're here",7,144.585,146.266,139.585,151.266,83.573,174.01,0.249966,0.571
DR_05,Drake,hip-hop,narrative,6,"Started from the bottom, now my whole team here, nigga",10,146.286,150.188,141.286,155.188,85.189,174.01,0.291225,0.9
DR_05,Drake,hip-hop,narrative,7,"Started from the bottom, now we're here",7,150.208,151.849,145.208,156.849,86.793,174.01,0.216694,0.571
DR_06,Drake,hip-hop,narrative,0,I know you've been hurt by someone else,8,7.582,13.824,2.582,18.824,3.859,277.373,0.388651,1.0
DR_06,Drake,hip-hop,narrative,1,I can tell by the way you carry yourself,9,15.084,21.286,10.084,26.286,6.556,277.373,0.184049,0.889
DR_06,Drake,hip-hop,narrative,4,"I'll take, I'll take",4,81.032,81.892,76.032,86.892,29.369,277.373,0.217739,0.25
DR_07,Drake,hip-hop,narrative,4,I went to a couple of clubs,7,182.168,183.63,177.168,188.63,52.674,347.227,0.356975,0.286
DR_07,Drake,hip-hop,narrative,8,Cups of the rosé,4,216.668,217.729,211.668,222.729,62.552,347.227,0.117653,0.25
DR_07,Drake,hip-hop,narrative,10,I should call one and go home,7,273.441,275.683,268.441,280.683,79.073,347.227,0.194616,0.286
DR_08,Drake,hip-hop,narrative,3,I can't get over you,5,187.059,188.561,182.059,193.561,81.208,231.271,0.387055,0.4
DR_09,Drake,hip-hop,narrative,0,It may not mean nothin' to y'all,7,18.023,20.628,13.023,25.628,5.178,373.227,0.254121,0.571
DR_09,Drake,hip-hop,narrative,2,So I don't plan on stoppin' at all,8,103.059,105.461,98.059,110.461,27.935,373.227,0.252672,0.875
DR_09,Drake,hip-hop,narrative,3,"I want this shit forever, mane, 'ever, mane, 'ever, mane",10,105.742,109.205,100.742,114.205,28.796,373.227,0.144424,0.5
DR_09,Drake,hip-hop,narrative,4,I'm shuttin' shit down in the mall,7,109.365,112.148,104.365,117.148,29.675,373.227,0.264401,0.714
DR_09,Drake,hip-hop,narrative,7,"I want this shit forever, mane, 'ever, mane, 'ever, mane",10,184.345,186.747,179.345,191.747,49.714,373.227,0.158364,0.3
DR_10,Drake,hip-hop,narrative,0,"You know, a lot of girls be",7,1.685,3.911,0.0,8.911,1.086,257.69,0.439506,1.0
DR_10,Drake,hip-hop,narrative,1,Thinkin' my songs are about them,6,3.951,5.476,0.0,10.476,1.829,257.69,0.39361,0.833
DR_10,Drake,hip-hop,narrative,2,This is not to get confused,6,7.172,8.452,2.172,13.452,3.032,257.69,0.166119,1.0
DR_10,Drake,hip-hop,narrative,3,This one's for you,4,9.853,10.673,4.853,15.673,3.983,257.69,0.280794,1.0
DR_10,Drake,hip-hop,narrative,4,"Baby, you my everything, you all I ever wanted",9,11.533,14.094,6.533,19.094,4.972,257.69,0.296076,0.556
DR_10,Drake,hip-hop,narrative,5,"We could do it real big, bigger than you ever done it",12,14.154,17.054,9.154,22.054,6.055,257.69,0.300151,1.0
DR_10,Drake,hip-hop,narrative,6,"You be up on everything, other hoes ain't never on it",11,17.094,19.615,12.094,24.615,7.123,257.69,0.316973,0.273
DR_10,Drake,hip-hop,narrative,7,"I want this forever, I swear I can spend whatever on it",12,20.135,22.956,15.135,27.956,8.361,257.69,0.323203,0.667
DR_10,Drake,hip-hop,narrative,8,'Cause she hold me down every time I hit her up,11,23.016,26.296,18.016,31.296,9.568,257.69,0.323202,0.636
DR_10,Drake,hip-hop,narrative,16,"I say, you the fuckin'",5,117.537,118.558,112.537,123.558,45.81,257.69,0.341135,0.6
DR_10,Drake,hip-hop,narrative,27,I hope that you don't take it wrong,8,192.931,194.852,187.931,199.852,75.242,257.69,0.457945,0.5
DR_11,Drake,hip-hop,narrative,5,"Oh, you fancy, huh? Oh, you fancy, huh?",8,76.496,78.977,71.496,83.977,24.339,319.387,0.248859,0.75
